;batch_number;user_id;n_friends;batch_start_time;batch_end_time;batch_duratin;average_batch_duration;batch_start_fmt;batch_end_fmt;direction;missed_elements
9652;96;2765789;71;;;;;;;;
9653;96;2765559;210;;;;;;;;
9654;96;2765609;291;;;;;;;;
9655;96;2765907;58;;;;;;;;
9656;96;2766555;0;;;;;;;;
9657;96;2766510;27;;;;;;;;
9658;96;2766050;147;;;;;;;;
9659;96;2766231;198;;;;;;;;
9660;96;2766963;0;;;;;;;;
9661;96;2766680;99;;;;;;;;
9662;96;2767242;204;;;;;;;;
9663;96;2766847;317;;;;;;;;
9664;96;2767253;6;;;;;;;;
9665;96;2767371;25;;;;;;;;
9666;96;2767372;91;;;;;;;;
9667;96;2767463;83;;;;;;;;
9668;96;2767562;88;;;;;;;;
9669;96;2767769;28;;;;;;;;
9670;96;2767597;203;;;;;;;;
9671;96;2767527;444;;;;;;;;
9672;96;2768085;215;;;;;;;;
9673;96;2769001;99;;;;;;;;
9674;96;2769534;0;;;;;;;;
9675;96;2769261;86;;;;;;;;
9676;96;2768458;424;;;;;;;;
9677;96;2769783;88;;;;;;;;
9678;96;2770106;0;;;;;;;;
9679;96;2769955;58;;;;;;;;
9680;96;2770677;78;;;;;;;;
9681;96;2770784;39;;;;;;;;
9682;96;2770947;0;;;;;;;;
9683;96;2770994;0;;;;;;;;
9684;96;2770762;140;;;;;;;;
9685;96;2771020;0;;;;;;;;
9686;96;2771038;0;;;;;;;;
9687;96;2771197;11;;;;;;;;
9688;96;2771211;138;;;;;;;;
9689;96;2771410;64;;;;;;;;
9690;96;2771676;210;;;;;;;;
9691;96;2771867;7;;;;;;;;
9692;96;2771470;331;;;;;;;;
9693;96;2771697;101;;;;;;;;
9694;96;2772215;73;;;;;;;;
9695;96;2772836;117;;;;;;;;
9696;96;2773299;206;;;;;;;;
9697;96;2772472;340;;;;;;;;
9698;96;2774132;257;;;;;;;;
9699;96;2774572;236;;;;;;;;
9700;97;2775086;0;1603966443.6631794;1603966473.2601006;29.596920728683468;16.808795559162995;2020-10-29 @ 16:14:03;2020-10-29 @ 16:14:33;;
9701;97;2774670;77;;;;;;;;
9702;97;2775252;157;;;;;;;;
9703;97;2774875;206;;;;;;;;
9704;97;2775551;0;;;;;;;;
9705;97;2775692;42;;;;;;;;
9706;97;2775852;138;;;;;;;;
9707;97;2776346;54;;;;;;;;
9708;97;2776121;137;;;;;;;;
9709;97;2776602;0;;;;;;;;
9710;97;2777722;175;;;;;;;;
9711;97;2776128;804;;;;;;;;
9712;97;2777814;263;;;;;;;;
9713;97;2776724;190;;;;;;;;
9714;97;2777976;70;;;;;;;;
9715;97;2777960;282;;;;;;;;
9716;97;2778506;140;;;;;;;;
9717;97;2780066;83;;;;;;;;
9718;97;2780536;41;;;;;;;;
9719;97;2780160;183;;;;;;;;
9720;97;2780270;229;;;;;;;;
9721;97;2780791;0;;;;;;;;
9722;97;2781689;137;;;;;;;;
9723;97;2781692;191;;;;;;;;
9724;97;2780547;617;;;;;;;;
9725;97;2782186;195;;;;;;;;
9726;97;2783118;142;;;;;;;;
9727;97;2783348;72;;;;;;;;
9728;97;2783466;14;;;;;;;;
9729;97;2783193;390;;;;;;;;
9730;97;2783705;72;;;;;;;;
9731;97;2783719;113;;;;;;;;
9732;97;2784364;0;;;;;;;;
9733;97;2784386;0;;;;;;;;
9734;97;2784280;404;;;;;;;;
9735;97;2785094;0;;;;;;;;
9736;97;2785643;45;;;;;;;;
9737;97;2785772;18;;;;;;;;
9738;97;2785110;166;;;;;;;;
9739;97;2782045;1543;;;;;;;;
9740;97;2786604;0;;;;;;;;
9741;97;2787561;32;;;;;;;;
9742;97;2787682;17;;;;;;;;
9743;97;2786906;159;;;;;;;;
9744;97;2787794;105;;;;;;;;
9745;97;2791554;0;;;;;;;;
9746;97;2788584;233;;;;;;;;
9747;97;2791428;217;;;;;;;;
9748;97;2792244;3;;;;;;;;
9749;97;2791851;182;;;;;;;;
9750;97;2792303;17;;;;;;;;
9751;97;2792748;0;;;;;;;;
9752;97;2792654;152;;;;;;;;
9753;97;2792813;110;;;;;;;;
9754;97;2792881;0;;;;;;;;
9755;97;2792901;0;;;;;;;;
9756;97;2792919;117;;;;;;;;
9757;97;2792964;25;;;;;;;;
9758;97;2792948;126;;;;;;;;
9759;97;2793037;8;;;;;;;;
9760;97;2793075;90;;;;;;;;
9761;97;2793090;0;;;;;;;;
9762;97;2792970;350;;;;;;;;
9763;97;2793107;19;;;;;;;;
9764;97;2793240;230;;;;;;;;
9765;97;2793308;133;;;;;;;;
9766;97;2793377;156;;;;;;;;
9767;97;2793446;12;;;;;;;;
9768;97;2793734;112;;;;;;;;
9769;97;2792646;1919;;;;;;;;
9770;97;2793843;0;;;;;;;;
9771;97;2793795;198;;;;;;;;
9772;97;2794751;30;;;;;;;;
9773;97;2793927;136;;;;;;;;
9774;97;2794331;69;;;;;;;;
9775;97;2795136;284;;;;;;;;
9776;97;2795535;139;;;;;;;;
9777;97;2795548;109;;;;;;;;
9778;97;2795356;226;;;;;;;;
9779;97;2795683;8;;;;;;;;
9780;97;2795955;99;;;;;;;;
9781;97;2796101;138;;;;;;;;
9782;97;2795711;206;;;;;;;;
9783;97;2796128;87;;;;;;;;
9784;97;2796813;45;;;;;;;;
9785;97;2796952;46;;;;;;;;
9786;97;2797078;52;;;;;;;;
9787;97;2797095;28;;;;;;;;
9788;97;2797090;183;;;;;;;;
9789;97;2797200;128;;;;;;;;
9790;97;2797383;35;;;;;;;;
9791;97;2797394;15;;;;;;;;
9792;97;2797399;38;;;;;;;;
9793;97;2797522;87;;;;;;;;
9794;97;2797658;154;;;;;;;;
9795;97;2797820;19;;;;;;;;
9796;97;2797802;78;;;;;;;;
9797;97;2797880;15;;;;;;;;
9798;97;2798046;109;;;;;;;;
9799;97;2796745;4280;;;;;;;;
9800;98;2798160;0;1603966473.5122786;1603966488.6439743;15.131696224212645;16.791855161840264;2020-10-29 @ 16:14:33;2020-10-29 @ 16:14:48;;
9801;98;2798557;0;;;;;;;;
9802;98;2798662;0;;;;;;;;
9803;98;2798570;0;;;;;;;;
9804;98;2798773;0;;;;;;;;
9805;98;2799262;0;;;;;;;;
9806;98;2798885;0;;;;;;;;
9807;98;2799358;0;;;;;;;;
9808;98;2799916;0;;;;;;;;
9809;98;2799717;0;;;;;;;;
9810;98;2799387;0;;;;;;;;
9811;98;2799453;0;;;;;;;;
9812;98;2799937;0;;;;;;;;
9813;98;2800098;0;;;;;;;;
9814;98;2800049;0;;;;;;;;
9815;98;2800756;0;;;;;;;;
9816;98;2800868;0;;;;;;;;
9817;98;2800924;0;;;;;;;;
9818;98;2800561;0;;;;;;;;
9819;98;2801070;0;;;;;;;;
9820;98;2801446;0;;;;;;;;
9821;98;2801647;0;;;;;;;;
9822;98;2801697;0;;;;;;;;
9823;98;2801874;0;;;;;;;;
9824;98;2802008;0;;;;;;;;
9825;98;2802184;0;;;;;;;;
9826;98;2801786;0;;;;;;;;
9827;98;2802329;0;;;;;;;;
9828;98;2802501;0;;;;;;;;
9829;98;2803017;0;;;;;;;;
9830;98;2803161;0;;;;;;;;
9831;98;2803239;0;;;;;;;;
9832;98;2803247;0;;;;;;;;
9833;98;2803488;0;;;;;;;;
9834;98;2803649;0;;;;;;;;
9835;98;2803708;0;;;;;;;;
9836;98;2804515;0;;;;;;;;
9837;98;2805182;0;;;;;;;;
9838;98;2805403;0;;;;;;;;
9839;98;2805412;0;;;;;;;;
9840;98;2805433;0;;;;;;;;
9841;98;2805758;0;;;;;;;;
9842;98;2806559;0;;;;;;;;
9843;98;2807024;0;;;;;;;;
9844;98;2807222;0;;;;;;;;
9845;98;2807356;0;;;;;;;;
9846;98;2807407;0;;;;;;;;
9847;98;2807847;0;;;;;;;;
9848;98;2807878;0;;;;;;;;
9849;98;2807950;0;;;;;;;;
9850;98;2808215;0;;;;;;;;
9851;98;2808228;0;;;;;;;;
9852;98;2808454;0;;;;;;;;
9853;98;2808950;0;;;;;;;;
9854;98;2809138;0;;;;;;;;
9855;98;2809444;0;;;;;;;;
9856;98;2809652;0;;;;;;;;
9857;98;2809666;0;;;;;;;;
9858;98;2809759;0;;;;;;;;
9859;98;2810064;0;;;;;;;;
9860;98;2810390;0;;;;;;;;
9861;98;2810820;0;;;;;;;;
9862;98;2810966;0;;;;;;;;
9863;98;2812170;0;;;;;;;;
9864;98;2812257;0;;;;;;;;
9865;98;2812267;0;;;;;;;;
9866;98;2812675;0;;;;;;;;
9867;98;2812763;0;;;;;;;;
9868;98;2812774;0;;;;;;;;
9869;98;2813197;0;;;;;;;;
9870;98;2813234;0;;;;;;;;
9871;98;2813464;0;;;;;;;;
9872;98;2813498;0;;;;;;;;
9873;98;2813565;0;;;;;;;;
9874;98;2813654;0;;;;;;;;
9875;98;2813794;0;;;;;;;;
9876;98;2813837;0;;;;;;;;
9877;98;2814119;0;;;;;;;;
9878;98;2814281;0;;;;;;;;
9879;98;2814289;0;;;;;;;;
9880;98;2814392;0;;;;;;;;
9881;98;2814434;0;;;;;;;;
9882;98;2814570;0;;;;;;;;
9883;98;2814919;0;;;;;;;;
9884;98;2814940;0;;;;;;;;
9885;98;2815707;0;;;;;;;;
9886;98;2815760;0;;;;;;;;
9887;98;2816611;0;;;;;;;;
9888;98;2816010;0;;;;;;;;
9889;98;2816612;0;;;;;;;;
9890;98;2816810;0;;;;;;;;
9891;98;2816970;0;;;;;;;;
9892;98;2816986;0;;;;;;;;
9893;98;2817041;0;;;;;;;;
9894;98;2817050;0;;;;;;;;
9895;98;2819017;0;;;;;;;;
9896;98;2817745;0;;;;;;;;
9897;98;2819450;0;;;;;;;;
9898;98;2820015;0;;;;;;;;
9899;98;2820395;0;;;;;;;;
9900;99;2822596;0;1603966488.937183;1603966503.6835954;14.74641227722168;16.77140073299408;2020-10-29 @ 16:14:48;2020-10-29 @ 16:15:03;;
9901;99;2820780;0;;;;;;;;
9902;99;2823772;0;;;;;;;;
9903;99;2823145;0;;;;;;;;
9904;99;2823841;0;;;;;;;;
9905;99;2823777;0;;;;;;;;
9906;99;2823856;0;;;;;;;;
9907;99;2823852;0;;;;;;;;
9908;99;2823897;0;;;;;;;;
9909;99;2823884;0;;;;;;;;
9910;99;2823908;0;;;;;;;;
9911;99;2823923;0;;;;;;;;
9912;99;2823926;0;;;;;;;;
9913;99;2824025;0;;;;;;;;
9914;99;2824046;0;;;;;;;;
9915;99;2824081;0;;;;;;;;
9916;99;2824160;0;;;;;;;;
9917;99;2824404;0;;;;;;;;
9918;99;2824407;0;;;;;;;;
9919;99;2824712;0;;;;;;;;
9920;99;2824806;0;;;;;;;;
9921;99;2824835;0;;;;;;;;
9922;99;2824848;0;;;;;;;;
9923;99;2825099;0;;;;;;;;
9924;99;2825235;0;;;;;;;;
9925;99;2825279;0;;;;;;;;
9926;99;2825344;0;;;;;;;;
9927;99;2825383;0;;;;;;;;
9928;99;2825426;0;;;;;;;;
9929;99;2825503;0;;;;;;;;
9930;99;2825639;0;;;;;;;;
9931;99;2825755;0;;;;;;;;
9932;99;2826004;0;;;;;;;;
9933;99;2827063;0;;;;;;;;
9934;99;2827154;0;;;;;;;;
9935;99;2827221;0;;;;;;;;
9936;99;2827595;0;;;;;;;;
9937;99;2827819;0;;;;;;;;
9938;99;2827841;0;;;;;;;;
9939;99;2827969;0;;;;;;;;
9940;99;2828029;0;;;;;;;;
9941;99;2828161;0;;;;;;;;
9942;99;2828471;0;;;;;;;;
9943;99;2828531;0;;;;;;;;
9944;99;2828729;0;;;;;;;;
9945;99;2828966;0;;;;;;;;
9946;99;2829512;0;;;;;;;;
9947;99;2829722;0;;;;;;;;
9948;99;2830037;0;;;;;;;;
9949;99;2830129;0;;;;;;;;
9950;99;2830266;0;;;;;;;;
9951;99;2830423;0;;;;;;;;
9952;99;2830535;0;;;;;;;;
9953;99;2830709;0;;;;;;;;
9954;99;2830714;0;;;;;;;;
9955;99;2830858;0;;;;;;;;
9956;99;2831220;0;;;;;;;;
9957;99;2831183;0;;;;;;;;
9958;99;2831394;0;;;;;;;;
9959;99;2831558;0;;;;;;;;
9960;99;2831563;0;;;;;;;;
9961;99;2831877;0;;;;;;;;
9962;99;2832072;0;;;;;;;;
9963;99;2832129;0;;;;;;;;
9964;99;2832188;0;;;;;;;;
9965;99;2832352;0;;;;;;;;
9966;99;2832949;0;;;;;;;;
9967;99;2833040;0;;;;;;;;
9968;99;2833093;0;;;;;;;;
9969;99;2833310;0;;;;;;;;
9970;99;2833170;0;;;;;;;;
9971;99;2833571;0;;;;;;;;
9972;99;2833592;0;;;;;;;;
9973;99;2834444;0;;;;;;;;
9974;99;2833995;0;;;;;;;;
9975;99;2834457;0;;;;;;;;
9976;99;2834532;0;;;;;;;;
9977;99;2835037;0;;;;;;;;
9978;99;2834706;0;;;;;;;;
9979;99;2835201;0;;;;;;;;
9980;99;2835319;0;;;;;;;;
9981;99;2835857;0;;;;;;;;
9982;99;2835492;0;;;;;;;;
9983;99;2836539;0;;;;;;;;
9984;99;2836654;0;;;;;;;;
9985;99;2836666;0;;;;;;;;
9986;99;2837645;0;;;;;;;;
9987;99;2837649;0;;;;;;;;
9988;99;2837784;0;;;;;;;;
9989;99;2837798;0;;;;;;;;
9990;99;2837907;0;;;;;;;;
9991;99;2838166;0;;;;;;;;
9992;99;2838215;0;;;;;;;;
9993;99;2838169;0;;;;;;;;
9994;99;2838553;0;;;;;;;;
9995;99;2838582;0;;;;;;;;
9996;99;2838611;0;;;;;;;;
9997;99;2838646;0;;;;;;;;
9998;99;2838759;0;;;;;;;;
9999;99;2839262;0;;;;;;;;
10000;100;2840105;0;1603966503.947783;1603966518.7672586;14.819475650787355;16.752074742081142;2020-10-29 @ 16:15:03;2020-10-29 @ 16:15:18;;
10001;100;2840288;0;;;;;;;;
10002;100;2842065;0;;;;;;;;
10003;100;2841225;0;;;;;;;;
10004;100;2842158;0;;;;;;;;
10005;100;2842184;0;;;;;;;;
10006;100;2842257;0;;;;;;;;
10007;100;2842505;0;;;;;;;;
10008;100;2842508;0;;;;;;;;
10009;100;2842518;0;;;;;;;;
10010;100;2842542;0;;;;;;;;
10011;100;2842736;0;;;;;;;;
10012;100;2843127;0;;;;;;;;
10013;100;2843304;0;;;;;;;;
10014;100;2844348;0;;;;;;;;
10015;100;2844478;0;;;;;;;;
10016;100;2844492;0;;;;;;;;
10017;100;2844823;0;;;;;;;;
10018;100;2845006;0;;;;;;;;
10019;100;2845044;0;;;;;;;;
10020;100;2845271;0;;;;;;;;
10021;100;2845388;0;;;;;;;;
10022;100;2845393;0;;;;;;;;
10023;100;2845457;0;;;;;;;;
10024;100;2846271;0;;;;;;;;
10025;100;2846406;0;;;;;;;;
10026;100;2847211;0;;;;;;;;
10027;100;2847520;0;;;;;;;;
10028;100;2848139;0;;;;;;;;
10029;100;2848350;0;;;;;;;;
10030;100;2848484;0;;;;;;;;
10031;100;2848910;0;;;;;;;;
10032;100;2848958;0;;;;;;;;
10033;100;2849564;0;;;;;;;;
10034;100;2849745;0;;;;;;;;
10035;100;2849776;0;;;;;;;;
10036;100;2850255;0;;;;;;;;
10037;100;2851714;0;;;;;;;;
10038;100;2850440;0;;;;;;;;
10039;100;2852551;0;;;;;;;;
10040;100;2852557;0;;;;;;;;
10041;100;2852618;0;;;;;;;;
10042;100;2854326;0;;;;;;;;
10043;100;2854346;0;;;;;;;;
10044;100;2854945;0;;;;;;;;
10045;100;2855483;0;;;;;;;;
10046;100;2854954;0;;;;;;;;
10047;100;2855900;0;;;;;;;;
10048;100;2856647;0;;;;;;;;
10049;100;2856719;0;;;;;;;;
10050;100;2856836;0;;;;;;;;
10051;100;2856946;0;;;;;;;;
10052;100;2856991;0;;;;;;;;
10053;100;2857193;0;;;;;;;;
10054;100;2857229;0;;;;;;;;
10055;100;2857630;0;;;;;;;;
10056;100;2857765;0;;;;;;;;
10057;100;2858155;0;;;;;;;;
10058;100;2858925;0;;;;;;;;
10059;100;2858993;0;;;;;;;;
10060;100;2859134;0;;;;;;;;
10061;100;2859495;0;;;;;;;;
10062;100;2859831;0;;;;;;;;
10063;100;2860470;0;;;;;;;;
10064;100;2860486;0;;;;;;;;
10065;100;2860535;0;;;;;;;;
10066;100;2860668;0;;;;;;;;
10067;100;2861653;0;;;;;;;;
10068;100;2861721;0;;;;;;;;
10069;100;2861938;0;;;;;;;;
10070;100;2861989;0;;;;;;;;
10071;100;2862076;0;;;;;;;;
10072;100;2862505;0;;;;;;;;
10073;100;2862538;0;;;;;;;;
10074;100;2863401;0;;;;;;;;
10075;100;2863408;0;;;;;;;;
10076;100;2863818;0;;;;;;;;
10077;100;2863881;0;;;;;;;;
10078;100;2863994;0;;;;;;;;
10079;100;2865550;0;;;;;;;;
10080;100;2862746;0;;;;;;;;
10081;100;2865708;0;;;;;;;;
10082;100;2866176;0;;;;;;;;
10083;100;2866623;0;;;;;;;;
10084;100;2867037;0;;;;;;;;
10085;100;2867304;0;;;;;;;;
10086;100;2867636;0;;;;;;;;
10087;100;2867694;0;;;;;;;;
10088;100;2868440;0;;;;;;;;
10089;100;2867990;0;;;;;;;;
10090;100;2868860;0;;;;;;;;
10091;100;2868966;0;;;;;;;;
10092;100;2869295;0;;;;;;;;
10093;100;2869438;0;;;;;;;;
10094;100;2870152;0;;;;;;;;
10095;100;2870781;0;;;;;;;;
10096;100;2871089;0;;;;;;;;
10097;100;2870942;0;;;;;;;;
10098;100;2871676;0;;;;;;;;
10099;100;2871741;0;;;;;;;;
10100;101;2872208;0;1603966519.0314448;1603966533.5336962;14.502251148223875;16.73001764802372;2020-10-29 @ 16:15:19;2020-10-29 @ 16:15:33;;
10101;101;2872243;0;;;;;;;;
10102;101;2872505;0;;;;;;;;
10103;101;2871942;0;;;;;;;;
10104;101;2872528;0;;;;;;;;
10105;101;2872842;0;;;;;;;;
10106;101;2872786;0;;;;;;;;
10107;101;2872926;0;;;;;;;;
10108;101;2873288;0;;;;;;;;
10109;101;2873392;0;;;;;;;;
10110;101;2873443;0;;;;;;;;
10111;101;2873591;0;;;;;;;;
10112;101;2873652;0;;;;;;;;
10113;101;2873900;0;;;;;;;;
10114;101;2873996;0;;;;;;;;
10115;101;2874641;0;;;;;;;;
10116;101;2874658;0;;;;;;;;
10117;101;2875341;0;;;;;;;;
10118;101;2874885;0;;;;;;;;
10119;101;2876144;0;;;;;;;;
10120;101;2876321;0;;;;;;;;
10121;101;2876148;0;;;;;;;;
10122;101;2876576;0;;;;;;;;
10123;101;2876839;0;;;;;;;;
10124;101;2877340;0;;;;;;;;
10125;101;2876860;0;;;;;;;;
10126;101;2877349;0;;;;;;;;
10127;101;2878143;0;;;;;;;;
10128;101;2878338;0;;;;;;;;
10129;101;2878579;0;;;;;;;;
10130;101;2878604;0;;;;;;;;
10131;101;2879009;0;;;;;;;;
10132;101;2879493;0;;;;;;;;
10133;101;2879509;0;;;;;;;;
10134;101;2879527;0;;;;;;;;
10135;101;2880582;0;;;;;;;;
10136;101;2880972;0;;;;;;;;
10137;101;2880882;0;;;;;;;;
10138;101;2881562;0;;;;;;;;
10139;101;2881898;0;;;;;;;;
10140;101;2882119;0;;;;;;;;
10141;101;2882132;0;;;;;;;;
10142;101;2882949;0;;;;;;;;
10143;101;2883557;0;;;;;;;;
10144;101;2883587;0;;;;;;;;
10145;101;2883753;0;;;;;;;;
10146;101;2884123;0;;;;;;;;
10147;101;2884203;0;;;;;;;;
10148;101;2884271;0;;;;;;;;
10149;101;2885088;0;;;;;;;;
10150;101;2884966;0;;;;;;;;
10151;101;2885292;0;;;;;;;;
10152;101;2885371;0;;;;;;;;
10153;101;2885491;0;;;;;;;;
10154;101;2885978;0;;;;;;;;
10155;101;2886120;0;;;;;;;;
10156;101;2886218;0;;;;;;;;
10157;101;2886555;0;;;;;;;;
10158;101;2886803;0;;;;;;;;
10159;101;2886869;0;;;;;;;;
10160;101;2887141;0;;;;;;;;
10161;101;2887300;0;;;;;;;;
10162;101;2887239;0;;;;;;;;
10163;101;2887306;0;;;;;;;;
10164;101;2887598;0;;;;;;;;
10165;101;2887962;0;;;;;;;;
10166;101;2888486;0;;;;;;;;
10167;101;2888932;0;;;;;;;;
10168;101;2889091;0;;;;;;;;
10169;101;2889295;0;;;;;;;;
10170;101;2890096;0;;;;;;;;
10171;101;2890667;0;;;;;;;;
10172;101;2891731;0;;;;;;;;
10173;101;2892035;0;;;;;;;;
10174;101;2892098;0;;;;;;;;
10175;101;2892724;0;;;;;;;;
10176;101;2893200;0;;;;;;;;
10177;101;2894790;0;;;;;;;;
10178;101;2894856;0;;;;;;;;
10179;101;2894960;0;;;;;;;;
10180;101;2895821;0;;;;;;;;
10181;101;2896194;0;;;;;;;;
10182;101;2896326;0;;;;;;;;
10183;101;2896714;0;;;;;;;;
10184;101;2897200;0;;;;;;;;
10185;101;2897208;0;;;;;;;;
10186;101;2897775;0;;;;;;;;
10187;101;2898478;0;;;;;;;;
10188;101;2899419;0;;;;;;;;
10189;101;2900204;0;;;;;;;;
10190;101;2900516;0;;;;;;;;
10191;101;2900755;0;;;;;;;;
10192;101;2900757;0;;;;;;;;
10193;101;2900847;0;;;;;;;;
10194;101;2901045;0;;;;;;;;
10195;101;2901088;0;;;;;;;;
10196;101;2901212;0;;;;;;;;
10197;101;2901343;0;;;;;;;;
10198;101;2901609;0;;;;;;;;
10199;101;2902278;0;;;;;;;;
10200;102;2902413;0;1603966533.8138936;1603966548.0109293;14.197035789489744;16.705425591144742;2020-10-29 @ 16:15:33;2020-10-29 @ 16:15:48;;
10201;102;2902420;0;;;;;;;;
10202;102;2902426;0;;;;;;;;
10203;102;2902482;0;;;;;;;;
10204;102;2902494;0;;;;;;;;
10205;102;2902556;0;;;;;;;;
10206;102;2902782;0;;;;;;;;
10207;102;2902940;0;;;;;;;;
10208;102;2903524;0;;;;;;;;
10209;102;2903582;0;;;;;;;;
10210;102;2903722;0;;;;;;;;
10211;102;2904940;0;;;;;;;;
10212;102;2905007;0;;;;;;;;
10213;102;2905560;0;;;;;;;;
10214;102;2906162;0;;;;;;;;
10215;102;2906410;0;;;;;;;;
10216;102;2907089;0;;;;;;;;
10217;102;2906894;0;;;;;;;;
10218;102;2907325;0;;;;;;;;
10219;102;2907326;0;;;;;;;;
10220;102;2907388;0;;;;;;;;
10221;102;2907524;0;;;;;;;;
10222;102;2907525;0;;;;;;;;
10223;102;2908003;0;;;;;;;;
10224;102;2909008;0;;;;;;;;
10225;102;2909013;0;;;;;;;;
10226;102;2909634;0;;;;;;;;
10227;102;2909710;0;;;;;;;;
10228;102;2909782;0;;;;;;;;
10229;102;2909741;0;;;;;;;;
10230;102;2909917;0;;;;;;;;
10231;102;2909965;0;;;;;;;;
10232;102;2910373;0;;;;;;;;
10233;102;2910609;0;;;;;;;;
10234;102;2910627;0;;;;;;;;
10235;102;2910764;0;;;;;;;;
10236;102;2910861;0;;;;;;;;
10237;102;2911412;0;;;;;;;;
10238;102;2910917;0;;;;;;;;
10239;102;2912292;0;;;;;;;;
10240;102;2912994;0;;;;;;;;
10241;102;2913623;0;;;;;;;;
10242;102;2913641;0;;;;;;;;
10243;102;2913734;0;;;;;;;;
10244;102;2914161;0;;;;;;;;
10245;102;2914716;0;;;;;;;;
10246;102;2914998;0;;;;;;;;
10247;102;2914778;0;;;;;;;;
10248;102;2915027;0;;;;;;;;
10249;102;2915069;0;;;;;;;;
10250;102;2915036;0;;;;;;;;
10251;102;2915164;0;;;;;;;;
10252;102;2915176;0;;;;;;;;
10253;102;2915246;0;;;;;;;;
10254;102;2915373;0;;;;;;;;
10255;102;2915298;0;;;;;;;;
10256;102;2915422;0;;;;;;;;
10257;102;2915609;0;;;;;;;;
10258;102;2915836;0;;;;;;;;
10259;102;2915943;0;;;;;;;;
10260;102;2916044;0;;;;;;;;
10261;102;2916092;0;;;;;;;;
10262;102;2916178;0;;;;;;;;
10263;102;2916195;0;;;;;;;;
10264;102;2916264;0;;;;;;;;
10265;102;2916566;0;;;;;;;;
10266;102;2916945;0;;;;;;;;
10267;102;2916941;0;;;;;;;;
10268;102;2917443;0;;;;;;;;
10269;102;2917843;0;;;;;;;;
10270;102;2918399;0;;;;;;;;
10271;102;2918593;0;;;;;;;;
10272;102;2919252;0;;;;;;;;
10273;102;2919522;0;;;;;;;;
10274;102;2919616;0;;;;;;;;
10275;102;2920343;0;;;;;;;;
10276;102;2921339;0;;;;;;;;
10277;102;2922481;0;;;;;;;;
10278;102;2922704;0;;;;;;;;
10279;102;2923528;0;;;;;;;;
10280;102;2923561;0;;;;;;;;
10281;102;2923688;0;;;;;;;;
10282;102;2924082;0;;;;;;;;
10283;102;2924189;0;;;;;;;;
10284;102;2924193;0;;;;;;;;
10285;102;2924730;0;;;;;;;;
10286;102;2925645;0;;;;;;;;
10287;102;2925464;0;;;;;;;;
10288;102;2925744;0;;;;;;;;
10289;102;2925857;0;;;;;;;;
10290;102;2926091;0;;;;;;;;
10291;102;2926131;0;;;;;;;;
10292;102;2926554;0;;;;;;;;
10293;102;2926785;0;;;;;;;;
10294;102;2926937;0;;;;;;;;
10295;102;2927320;0;;;;;;;;
10296;102;2927565;0;;;;;;;;
10297;102;2928283;0;;;;;;;;
10298;102;2928496;0;;;;;;;;
10299;102;2928717;0;;;;;;;;
10300;103;2928896;0;1603966548.278118;1603966562.5452034;14.267085552215574;16.681980013847348;2020-10-29 @ 16:15:48;2020-10-29 @ 16:16:02;;
10301;103;2928844;0;;;;;;;;
10302;103;2929315;0;;;;;;;;
10303;103;2929413;0;;;;;;;;
10304;103;2929563;0;;;;;;;;
10305;103;2930379;0;;;;;;;;
10306;103;2930388;0;;;;;;;;
10307;103;2930595;0;;;;;;;;
10308;103;2930724;0;;;;;;;;
10309;103;2930775;0;;;;;;;;
10310;103;2931469;0;;;;;;;;
10311;103;2930836;0;;;;;;;;
10312;103;2931515;0;;;;;;;;
10313;103;2931619;0;;;;;;;;
10314;103;2931897;0;;;;;;;;
10315;103;2931745;0;;;;;;;;
10316;103;2932840;0;;;;;;;;
10317;103;2933443;0;;;;;;;;
10318;103;2933523;0;;;;;;;;
10319;103;2933655;0;;;;;;;;
10320;103;2933697;0;;;;;;;;
10321;103;2933793;0;;;;;;;;
10322;103;2933935;0;;;;;;;;
10323;103;2933947;0;;;;;;;;
10324;103;2935056;0;;;;;;;;
10325;103;2935897;0;;;;;;;;
10326;103;2935948;0;;;;;;;;
10327;103;2935979;0;;;;;;;;
10328;103;2937273;0;;;;;;;;
10329;103;2937563;0;;;;;;;;
10330;103;2938130;0;;;;;;;;
10331;103;2938761;0;;;;;;;;
10332;103;2938933;0;;;;;;;;
10333;103;2939637;0;;;;;;;;
10334;103;2939286;0;;;;;;;;
10335;103;2940015;0;;;;;;;;
10336;103;2940055;0;;;;;;;;
10337;103;2940093;0;;;;;;;;
10338;103;2940137;0;;;;;;;;
10339;103;2940150;0;;;;;;;;
10340;103;2940193;0;;;;;;;;
10341;103;2940294;0;;;;;;;;
10342;103;2940331;0;;;;;;;;
10343;103;2940359;0;;;;;;;;
10344;103;2940385;0;;;;;;;;
10345;103;2940396;0;;;;;;;;
10346;103;2940386;0;;;;;;;;
10347;103;2940413;0;;;;;;;;
10348;103;2940599;0;;;;;;;;
10349;103;2940540;0;;;;;;;;
10350;103;2940536;0;;;;;;;;
10351;103;2940705;0;;;;;;;;
10352;103;2940755;0;;;;;;;;
10353;103;2940948;0;;;;;;;;
10354;103;2940785;0;;;;;;;;
10355;103;2940980;0;;;;;;;;
10356;103;2941016;0;;;;;;;;
10357;103;2941689;0;;;;;;;;
10358;103;2941545;0;;;;;;;;
10359;103;2941742;0;;;;;;;;
10360;103;2941745;0;;;;;;;;
10361;103;2941979;0;;;;;;;;
10362;103;2942235;0;;;;;;;;
